segment_id	reference	text
pli-tv-kd2:27.1.8	csp2ed3.169	csp2ed
pli-tv-kd2:27.1.8	ms3V_710	ms
pli-tv-kd2:27.1.8	ndp3.127	ndp
pli-tv-kd2:27.1.8	sya4.246	sya
pli-tv-kd2:27.1.9	pts-vp-pli1.126	pts-vp-pli
pli-tv-kd2:27.2.1	dr4.208	dr
pli-tv-kd2:27.2.1	mc4.178	mc
pli-tv-kd2:27.2.1	ms3V_711	ms
pli-tv-kd2:27.2.1	pts-cs27.2	pts-cs
pli-tv-kd2:27.3.1	bj3.302	bj
pli-tv-kd2:27.3.1	cck4.255	cck
pli-tv-kd2:27.3.1	ms3V_712	ms
pli-tv-kd2:27.3.1	pts-cs27.3	pts-cs
pli-tv-kd2:27.3.5	ms3V_713	ms
pli-tv-kd2:27.3.5	vri89.158	vri
pli-tv-kd2:27.4.1	ms3V_714	ms
pli-tv-kd2:27.4.1	msdiv170	msdiv
pli-tv-kd2:27.4.1	pts-cs27.4	pts-cs
pli-tv-kd2:27.4.1	pts-vp-en4.168	pts-vp-en
pli-tv-kd2:27.4.8	ms3V_715	ms
pli-tv-kd2:27.4.8	sya4.247	sya
pli-tv-kd2:27.5.1	cck4.256	cck
pli-tv-kd2:27.5.1	csp1ed3.170	csp1ed
pli-tv-kd2:27.5.1	csp2ed3.170	csp2ed
pli-tv-kd2:27.5.1	dr4.209	dr
pli-tv-kd2:27.5.1	mc4.179	mc
pli-tv-kd2:27.5.1	ms3V_716	ms
pli-tv-kd2:27.5.1	pts-cs27.5	pts-cs
pli-tv-kd2:27.6.1	ms3V_717	ms
pli-tv-kd2:27.6.1	msdiv171	msdiv
pli-tv-kd2:27.6.1	pts-cs27.6	pts-cs
pli-tv-kd2:27.6.5	pts-vp-pli1.127	pts-vp-pli
pli-tv-kd2:27.6.8	ms3V_718	ms
pli-tv-kd2:27.6.8	ndp3.128	ndp
pli-tv-kd2:27.6.8	sya4.248	sya
pli-tv-kd2:27.6.8	vri89.159	vri
pli-tv-kd2:27.7.1	pts-cs27.7	pts-cs
pli-tv-kd2:27.7.2	pts-vp-en4.169	pts-vp-en
pli-tv-kd2:27.7.3	bj3.304	bj
pli-tv-kd2:27.7.3	ms3V_719	ms
pli-tv-kd2:27.8.1	ms3V_720	ms
pli-tv-kd2:27.8.1	pts-cs27.8	pts-cs
pli-tv-kd2:27.8.3	cck4.257	cck
pli-tv-kd2:27.8.3	dr4.210	dr
pli-tv-kd2:27.8.3	mc4.180	mc
pli-tv-kd2:27.8.3	ms3V_721	ms
pli-tv-kd2:27.9.1	csp1ed3.171	csp1ed
pli-tv-kd2:27.9.1	csp2ed3.171	csp2ed
pli-tv-kd2:27.9.1	ms3V_722	ms
pli-tv-kd2:27.9.1	pts-cs27.9	pts-cs
pli-tv-kd2:27.9.1	sya4.249	sya
pli-tv-kd2:27.10.1	bj3.306	bj
pli-tv-kd2:27.10.1	cck4.258	cck
pli-tv-kd2:27.10.1	dr4.211	dr
pli-tv-kd2:27.10.1	ms3V_723	ms
pli-tv-kd2:27.10.1	ndp3.129	ndp
pli-tv-kd2:27.10.1	pts-cs27.10	pts-cs
pli-tv-kd2:27.10.1	sya4.250	sya
pli-tv-kd2:27.10.1	vri89.160	vri
pli-tv-kd2:27.11.1	pts-cs27.11	pts-cs
pli-tv-kd2:27.11.2	pts-vp-en4.170	pts-vp-en
pli-tv-kd2:27.11.7	pts-vp-pli1.128	pts-vp-pli
pli-tv-kd2:27.12.1	pts-cs27.12	pts-cs
pli-tv-kd2:27.13.1	cck4.259	cck
pli-tv-kd2:27.13.1	csp1ed3.172	csp1ed
pli-tv-kd2:27.13.1	csp2ed3.172	csp2ed
pli-tv-kd2:27.13.1	mc4.181	mc
pli-tv-kd2:27.13.1	ms3V_724	ms
pli-tv-kd2:27.13.1	pts-cs27.13	pts-cs
pli-tv-kd2:27.13.1	sya4.251	sya
pli-tv-kd2:27.14.1	pts-cs27.14	pts-cs
pli-tv-kd2:27.15.3	pts-cs27.15	pts-cs
pli-tv-kd2:27.15.3	pts-vp-en4.171	pts-vp-en
pli-tv-kd2:27.15.3	ms3V_725	ms
pli-tv-kd2:28.1.1	bj3.308	bj
pli-tv-kd2:28.1.1	dr4.212	dr
pli-tv-kd2:28.1.1	mc4.182	mc
pli-tv-kd2:28.1.1	ms3V_726	ms
pli-tv-kd2:28.1.1	msdiv172	msdiv
pli-tv-kd2:28.1.1	pts-cs28.1	pts-cs
pli-tv-kd2:28.1.1	vri89.161	vri
pli-tv-kd2:28.1.4	pts-vp-pli1.129	pts-vp-pli
pli-tv-kd2:28.2.1	cck4.260	cck
pli-tv-kd2:28.2.1	csp1ed3.173	csp1ed
pli-tv-kd2:28.2.1	csp2ed3.173	csp2ed
pli-tv-kd2:28.2.1	ms3V_727	ms
pli-tv-kd2:28.2.1	pts-cs28.2	pts-cs
pli-tv-kd2:28.3.1	ms3V_728	ms
pli-tv-kd2:28.3.1	ndp3.130	ndp
pli-tv-kd2:28.3.1	pts-cs28.3	pts-cs
pli-tv-kd2:28.3.1	sya4.252	sya
pli-tv-kd2:28.3.8	dr4.213	dr
pli-tv-kd2:28.3.8	ms3V_729	ms
pli-tv-kd2:28.3.12	pts-vp-en4.172	pts-vp-en
pli-tv-kd2:28.4.1	cck4.261	cck
pli-tv-kd2:28.4.1	mc4.183	mc
pli-tv-kd2:28.4.1	ms3V_730	ms
pli-tv-kd2:28.4.1	pts-cs28.4	pts-cs
pli-tv-kd2:28.4.1	vri89.162	vri
pli-tv-kd2:28.4.8	bj3.310	bj
pli-tv-kd2:28.4.8	csp1ed3.174	csp1ed
pli-tv-kd2:28.4.8	csp2ed3.174	csp2ed
pli-tv-kd2:28.4.8	ms3V_731	ms
pli-tv-kd2:28.4.8	sya4.253	sya
pli-tv-kd2:28.4.15	ms3V_732	ms
pli-tv-kd2:28.5.1	cck4.262	cck
pli-tv-kd2:28.5.1	dr4.214	dr
pli-tv-kd2:28.5.1	ms3V_733	ms
pli-tv-kd2:28.5.1	pts-cs28.5	pts-cs
pli-tv-kd2:28.5.8	mc4.184	mc
pli-tv-kd2:28.5.8	ms3V_734	ms
pli-tv-kd2:28.5.8	sya4.254	sya
pli-tv-kd2:28.5.8	vri89.163	vri
pli-tv-kd2:28.5.12	pts-vp-pli1.130	pts-vp-pli
pli-tv-kd2:28.5.15	ms3V_735	ms
pli-tv-kd2:28.5.15	ndp3.131	ndp
pli-tv-kd2:28.6.1	bj3.312	bj
pli-tv-kd2:28.6.1	cck4.263	cck
pli-tv-kd2:28.6.1	csp1ed3.175	csp1ed
pli-tv-kd2:28.6.1	csp2ed3.175	csp2ed
pli-tv-kd2:28.6.1	ms3V_736	ms
pli-tv-kd2:28.6.1	pts-cs28.6	pts-cs
pli-tv-kd2:28.6.8	dr4.215	dr
pli-tv-kd2:28.6.8	ms3V_737	ms
pli-tv-kd2:28.6.15	mc4.185	mc
pli-tv-kd2:28.6.15	ms3V_738	ms
pli-tv-kd2:28.7.1	ms3V_739	ms
pli-tv-kd2:28.7.1	pts-cs28.7	pts-cs
pli-tv-kd2:28.7.1	sya4.255	sya
pli-tv-kd2:28.7.1	vri89.164	vri
pli-tv-kd2:28.7.8	bj3.314	bj
pli-tv-kd2:28.7.8	cck4.264	cck
pli-tv-kd2:28.7.8	csp1ed3.176	csp1ed
pli-tv-kd2:28.7.8	csp2ed3.176	csp2ed
pli-tv-kd2:28.7.8	dr4.216	dr
pli-tv-kd2:28.7.8	ms3V_740	ms
pli-tv-kd2:28.7.8	pts-vp-en4.173	pts-vp-en
pli-tv-kd2:28.7.15	ms3V_741	ms
pli-tv-kd2:28.7.22	ms3V_742	ms
pli-tv-kd2:29.1.1	bj3.316	bj
pli-tv-kd2:29.1.1	cck4.265	cck
pli-tv-kd2:29.1.1	mc4.186	mc
pli-tv-kd2:29.1.1	ms3V_743	ms
pli-tv-kd2:29.1.1	msdiv173	msdiv
pli-tv-kd2:29.1.1	ndp3.132	ndp
pli-tv-kd2:29.1.1	pts-cs29.1	pts-cs
pli-tv-kd2:29.1.1	sya4.256	sya
pli-tv-kd2:29.1.1	vri89.165	vri
pli-tv-kd2:29.2.1	csp1ed3.177	csp1ed
pli-tv-kd2:29.2.1	csp2ed3.177	csp2ed
pli-tv-kd2:29.2.1	dr4.217	dr
pli-tv-kd2:29.2.1	ms3V_744	ms
pli-tv-kd2:29.2.1	pts-cs29.2	pts-cs
pli-tv-kd2:29.2.8	ms3V_745	ms
pli-tv-kd2:29.3.1	mc4.187	mc
pli-tv-kd2:29.3.1	ms3V_746	ms
pli-tv-kd2:29.3.1	pts-cs29.3	pts-cs
pli-tv-kd2:29.3.1	sya4.257	sya
pli-tv-kd2:29.3.8	pts-vp-pli1.131	pts-vp-pli
pli-tv-kd2:29.3.13	ms3V_747	ms
pli-tv-kd2:30.1.1	bj3.318	bj
pli-tv-kd2:30.1.1	cck4.266	cck
pli-tv-kd2:30.1.1	dr4.218	dr
pli-tv-kd2:30.1.1	ms3V_748	ms
pli-tv-kd2:30.1.1	msdiv174	msdiv
pli-tv-kd2:30.1.1	pts-cs30.1	pts-cs
pli-tv-kd2:30.1.1	vri89.166	vri
pli-tv-kd2:30.1.6	pts-vp-en4.174	pts-vp-en
pli-tv-kd2:30.2.1	csp1ed3.178	csp1ed
pli-tv-kd2:30.2.1	csp2ed3.178	csp2ed
pli-tv-kd2:30.2.1	ms3V_749	ms
pli-tv-kd2:30.2.1	ndp3.133	ndp
pli-tv-kd2:30.2.1	pts-cs30.2	pts-cs
pli-tv-kd2:30.2.9	mc4.188	mc
pli-tv-kd2:30.2.9	ms3V_750	ms
pli-tv-kd2:30.2.17	dr4.219	dr
pli-tv-kd2:30.2.17	ms3V_751	ms
pli-tv-kd2:30.2.17	sya4.258	sya
pli-tv-kd2:30.2.30	ms3V_752	ms
pli-tv-kd2:31.1.1	bj3.320	bj
pli-tv-kd2:31.1.1	cck4.267	cck
pli-tv-kd2:31.1.1	csp1ed3.179	csp1ed
pli-tv-kd2:31.1.1	csp2ed3.179	csp2ed
pli-tv-kd2:31.1.1	ms3V_753	ms
pli-tv-kd2:31.1.1	msdiv175	msdiv
pli-tv-kd2:31.1.1	pts-cs31.1	pts-cs
pli-tv-kd2:31.1.1	vri89.167	vri
pli-tv-kd2:31.2.1	mc4.189	mc
pli-tv-kd2:31.2.1	ms3V_754	ms
pli-tv-kd2:31.2.1	pts-cs31.2	pts-cs
pli-tv-kd2:31.2.9	dr4.220	dr
pli-tv-kd2:31.2.9	ms3V_755	ms
pli-tv-kd2:31.2.9	ndp3.134	ndp
pli-tv-kd2:31.2.17	ms3V_756	ms
pli-tv-kd2:31.2.17	sya4.259	sya
pli-tv-kd2:31.2.17	vri89.168	vri
pli-tv-kd2:31.2.30	ms3V_757	ms
pli-tv-kd2:32.1.1	bj3.322	bj
pli-tv-kd2:32.1.1	cck4.268	cck
pli-tv-kd2:32.1.1	csp1ed3.180	csp1ed
pli-tv-kd2:32.1.1	csp2ed3.180	csp2ed
pli-tv-kd2:32.1.1	mc4.190	mc
pli-tv-kd2:32.1.1	ms3V_758	ms
pli-tv-kd2:32.1.1	msdiv176	msdiv
pli-tv-kd2:32.1.1	pts-cs32.1	pts-cs
pli-tv-kd2:32.1.1	sya4.260	sya
pli-tv-kd2:32.2.1	dr4.221	dr
pli-tv-kd2:32.2.1	ms3V_759	ms
pli-tv-kd2:32.2.1	pts-cs32.2	pts-cs
pli-tv-kd2:32.2.1	pts-vp-pli1.132	pts-vp-pli
pli-tv-kd2:32.2.9	ms3V_760	ms
pli-tv-kd2:32.2.17	ms3V_761	ms
pli-tv-kd2:32.2.17	ndp3.135	ndp
pli-tv-kd2:32.2.17	vri89.169	vri
pli-tv-kd2:32.2.25	csp1ed3.181	csp1ed
pli-tv-kd2:32.2.25	csp2ed3.181	csp2ed
pli-tv-kd2:32.2.25	mc4.191	mc
pli-tv-kd2:32.2.25	ms3V_762	ms
pli-tv-kd2:32.2.31	bj3.324	bj
pli-tv-kd2:32.2.31	dr4.222	dr
pli-tv-kd2:32.2.31	ms3V_763	ms
pli-tv-kd2:32.2.39	ms3V_764	ms
pli-tv-kd2:32.2.47	ms3V_765	ms
pli-tv-kd2:32.2.47	vri89.170	vri
pli-tv-kd2:32.2.55	csp1ed3.182	csp1ed
pli-tv-kd2:32.2.55	csp2ed3.182	csp2ed
pli-tv-kd2:32.2.55	dr4.223	dr
pli-tv-kd2:32.2.55	mc4.192	mc
pli-tv-kd2:32.2.55	ms3V_766	ms
pli-tv-kd2:32.2.55	ndp3.136	ndp
pli-tv-kd2:32.2.63	bj3.326	bj
pli-tv-kd2:32.2.63	ms3V_767	ms
pli-tv-kd2:32.2.71	ms3V_768	ms
pli-tv-kd2:32.2.79	csp1ed3.183	csp1ed
pli-tv-kd2:32.2.79	csp2ed3.183	csp2ed
pli-tv-kd2:32.2.79	ms3V_769	ms
pli-tv-kd2:32.2.87	dr4.224	dr
pli-tv-kd2:32.2.87	mc4.193	mc
pli-tv-kd2:32.2.87	ms3V_770	ms
pli-tv-kd2:32.2.87	vri89.171	vri
pli-tv-kd2:32.2.95	bj3.328	bj
pli-tv-kd2:32.2.95	cck4.269	cck
pli-tv-kd2:32.2.95	ms3V_771	ms
pli-tv-kd2:32.2.95	ndp3.137	ndp
pli-tv-kd2:32.2.103	ms3V_772	ms
pli-tv-kd2:32.2.111	ms3V_773	ms
pli-tv-kd2:33.1.1	bj3.330	bj
pli-tv-kd2:33.1.1	csp1ed3.184	csp1ed
pli-tv-kd2:33.1.1	csp2ed3.184	csp2ed
pli-tv-kd2:33.1.1	dr4.225	dr
pli-tv-kd2:33.1.1	mc4.194	mc
pli-tv-kd2:33.1.1	ms3V_774	ms
pli-tv-kd2:33.1.1	msdiv177	msdiv
pli-tv-kd2:33.1.1	pts-cs33.1	pts-cs
pli-tv-kd2:33.1.1	sya4.261	sya
pli-tv-kd2:33.1.1	vri89.172	vri
pli-tv-kd2:33.1.12	ms3V_775	ms
pli-tv-kd2:33.1.12	pts-vp-en4.175	pts-vp-en
pli-tv-kd2:34.1.1	cck4.270	cck
pli-tv-kd2:34.1.1	ms3V_776	ms
pli-tv-kd2:34.1.1	msdiv178	msdiv
pli-tv-kd2:34.1.1	pts-cs34.1	pts-cs
pli-tv-kd2:34.2.1	ms3V_777	ms
pli-tv-kd2:34.2.1	pts-cs34.2	pts-cs
pli-tv-kd2:34.3.1	csp1ed3.185	csp1ed
pli-tv-kd2:34.3.1	csp2ed3.185	csp2ed
pli-tv-kd2:34.3.1	dr4.226	dr
pli-tv-kd2:34.3.1	mc4.195	mc
pli-tv-kd2:34.3.1	ms3V_778	ms
pli-tv-kd2:34.3.1	ndp3.138	ndp
pli-tv-kd2:34.3.1	pts-cs34.3	pts-cs
pli-tv-kd2:34.3.1	sya4.262	sya
pli-tv-kd2:34.4.1	ms3V_779	ms
pli-tv-kd2:34.4.1	pts-cs34.4	pts-cs
pli-tv-kd2:34.4.1	pts-vp-en4.176	pts-vp-en
pli-tv-kd2:34.4.1	pts-vp-pli1.133	pts-vp-pli
pli-tv-kd2:34.4.1	vri89.173	vri
pli-tv-kd2:34.5.1	bj3.332	bj
pli-tv-kd2:34.5.1	cck4.271	cck
pli-tv-kd2:34.5.1	dr4.227	dr
pli-tv-kd2:34.5.1	ms3V_780	ms
pli-tv-kd2:34.5.1	msdiv179	msdiv
pli-tv-kd2:34.5.1	pts-cs34.5	pts-cs
pli-tv-kd2:34.5.1	sya4.263	sya
pli-tv-kd2:34.6.1	pts-cs34.6	pts-cs
pli-tv-kd2:34.7.1	cck4.272	cck
pli-tv-kd2:34.7.1	csp1ed3.186	csp1ed
pli-tv-kd2:34.7.1	csp2ed3.186	csp2ed
pli-tv-kd2:34.7.1	mc4.196	mc
pli-tv-kd2:34.7.1	ms3V_781	ms
pli-tv-kd2:34.7.1	pts-cs34.7	pts-cs
pli-tv-kd2:34.7.1	pts-vp-en4.177	pts-vp-en
pli-tv-kd2:34.8.1	ms3V_782	ms
pli-tv-kd2:34.8.1	ndp3.139	ndp
pli-tv-kd2:34.8.1	pts-cs34.8	pts-cs
pli-tv-kd2:34.8.1	sya4.264	sya
pli-tv-kd2:34.8.1	vri89.174	vri
pli-tv-kd2:34.9.1	bj3.334	bj
pli-tv-kd2:34.9.1	cck4.273	cck
pli-tv-kd2:34.9.1	dr4.228	dr
pli-tv-kd2:34.9.1	mc4.197	mc
pli-tv-kd2:34.9.1	ms3V_783	ms
pli-tv-kd2:34.9.1	pts-cs34.9	pts-cs
pli-tv-kd2:34.9.1	sya4.265	sya
pli-tv-kd2:34.9.7	pts-vp-pli1.134	pts-vp-pli
pli-tv-kd2:34.10.1	csp1ed3.187	csp1ed
pli-tv-kd2:34.10.1	csp2ed3.187	csp2ed
pli-tv-kd2:34.10.1	ms3V_784	ms
pli-tv-kd2:34.10.1	msdiv180	msdiv
pli-tv-kd2:34.10.1	pts-cs34.10	pts-cs
pli-tv-kd2:34.11.1	cck4.274	cck
pli-tv-kd2:34.11.1	ms3V_785	ms
pli-tv-kd2:34.11.1	pts-cs34.11	pts-cs
pli-tv-kd2:34.11.1	vri89.175	vri
pli-tv-kd2:34.11.3	pts-vp-en4.178	pts-vp-en
pli-tv-kd2:34.12.1	dr4.229	dr
pli-tv-kd2:34.12.1	ms3V_786	ms
pli-tv-kd2:34.12.1	ndp3.140	ndp
pli-tv-kd2:34.12.1	pts-cs34.12	pts-cs
pli-tv-kd2:34.12.1	sya4.266	sya
pli-tv-kd2:34.13.1	mc4.198	mc
pli-tv-kd2:34.13.1	ms3V_787	ms
pli-tv-kd2:34.13.1	pts-cs34.13	pts-cs
pli-tv-kd2:35.1.1	bj3.336	bj
pli-tv-kd2:35.1.1	cck4.275	cck
pli-tv-kd2:35.1.1	csp1ed3.188	csp1ed
pli-tv-kd2:35.1.1	csp2ed3.188	csp2ed
pli-tv-kd2:35.1.1	ms3V_788	ms
pli-tv-kd2:35.1.1	msdiv181	msdiv
pli-tv-kd2:35.1.1	pts-cs35.1	pts-cs
pli-tv-kd2:35.2.1	dr4.230	dr
pli-tv-kd2:35.2.1	ms3V_789	ms
pli-tv-kd2:35.2.1	pts-cs35.2	pts-cs
pli-tv-kd2:35.2.1	vri89.176	vri
pli-tv-kd2:35.3.1	ms3V_790	ms
pli-tv-kd2:35.3.1	pts-cs35.3	pts-cs
pli-tv-kd2:35.3.1	pts-vp-en4.179	pts-vp-en
pli-tv-kd2:35.3.2	pts-vp-pli1.135	pts-vp-pli
pli-tv-kd2:35.4.1	mc4.199	mc
pli-tv-kd2:35.4.1	ms3V_791	ms
pli-tv-kd2:35.4.1	pts-cs35.4	pts-cs
pli-tv-kd2:35.4.1	sya4.267	sya
pli-tv-kd2:35.4.4	bj3.338	bj
pli-tv-kd2:35.4.4	cck4.276	cck
pli-tv-kd2:35.4.4	csp1ed3.189	csp1ed
pli-tv-kd2:35.4.4	csp2ed3.189	csp2ed
pli-tv-kd2:35.4.4	ms3V_792	ms
pli-tv-kd2:35.4.4	ndp3.141	ndp
pli-tv-kd2:35.4.7	dr4.231	dr
pli-tv-kd2:35.4.7	ms3V_793	ms
pli-tv-kd2:35.4.7	vri89.177	vri
pli-tv-kd2:35.5.1	ms3V_794	ms
pli-tv-kd2:35.5.1	msdiv182	msdiv
pli-tv-kd2:35.5.1	pts-cs35.5	pts-cs
pli-tv-kd2:35.5.6	mc4.200	mc
pli-tv-kd2:35.5.6	ms3V_795	ms
pli-tv-kd2:35.5.6	sya4.268	sya
pli-tv-kd2:35.5.10	ms3V_796	ms
pli-tv-kd2:35.5.11	pts-vp-en4.180	pts-vp-en
pli-tv-kd2:36.1.1	bj3.340	bj
pli-tv-kd2:36.1.1	cck4.277	cck
pli-tv-kd2:36.1.1	csp1ed3.190	csp1ed
pli-tv-kd2:36.1.1	csp2ed3.190	csp2ed
pli-tv-kd2:36.1.1	dr4.232	dr
pli-tv-kd2:36.1.1	ms3V_797	ms
pli-tv-kd2:36.1.1	msdiv183	msdiv
pli-tv-kd2:36.1.1	pts-cs36.1	pts-cs
pli-tv-kd2:36.2.1	ms3V_798	ms
pli-tv-kd2:36.2.1	ndp3.142	ndp
pli-tv-kd2:36.2.1	pts-cs36.2	pts-cs
pli-tv-kd2:36.2.1	vri89.178	vri
pli-tv-kd2:36.3.1	ms3V_799	ms
pli-tv-kd2:36.3.1	pts-cs36.3	pts-cs
pli-tv-kd2:36.3.1	sya4.269	sya
pli-tv-kd2:36.3.3	pts-vp-pli1.136	pts-vp-pli
pli-tv-kd2:36.4.1	mc4.201	mc
pli-tv-kd2:36.4.1	ms3V_800	ms
pli-tv-kd2:36.4.1	pts-cs36.4	pts-cs
pli-tv-kd2:36.4.2	pts-vp-en4.181	pts-vp-en
pli-tv-kd2:36.4.3	ms3V_801	ms
pli-tv-kd2:36.4.5	ms3V_802	ms
pli-tv-kd2:36.4.5	pts-vp-en4.182	pts-vp-en
pli-tv-kd2:36.4.6	bj3.342	bj
pli-tv-kd2:36.4.6	cck4.278	cck
pli-tv-kd2:36.4.6	ms3V_803	ms
pli-tv-kd2:36.4.10	ms3V_804	ms
pli-tv-kd2:36.4.14	dr4.233	dr
pli-tv-kd2:36.4.14	ms3V_805	ms
pli-tv-kd2:36.4.14	vri89.179	vri
pli-tv-kd2:36.4.18	csp1ed3.191	csp1ed
pli-tv-kd2:36.4.18	csp2ed3.191	csp2ed
pli-tv-kd2:36.4.18	ms3V_806	ms
pli-tv-kd2:36.4.22	ms3V_807	ms
pli-tv-kd2:36.4.22	sya4.270	sya
pli-tv-kd2:36.4.26	mc4.202	mc
pli-tv-kd2:36.4.26	ms3V_808	ms
pli-tv-kd2:36.4.30	ms3V_809	ms
pli-tv-kd2:36.4.34	cck4.279	cck
pli-tv-kd2:36.4.34	ms3V_810	ms
pli-tv-kd2:36.4.34	ndp3.143	ndp
pli-tv-kd2:36.4.38	ms3V_811	ms
pli-tv-kd2:36.4.42	bj3.344	bj
pli-tv-kd2:36.4.42	ms3V_812	ms
pli-tv-kd2:36.4.46	ms3V_813	ms
pli-tv-kd2:36.4.50	ms3V_814	ms
pli-tv-kd2:36.4.54	dr4.234	dr
pli-tv-kd2:36.4.54	ms3V_815	ms
pli-tv-kd2:36.4.54	vri89.180	vri
pli-tv-kd2:36.4.58	ms3V_816	ms
pli-tv-kd2:36.4.59	ms3V_817	ms
pli-tv-kd3:1.1.1	bj3.346	bj
pli-tv-kd3:1.1.1	cck4.280	cck
pli-tv-kd3:1.1.1	csp1ed3.192	csp1ed
pli-tv-kd3:1.1.1	csp2ed3.192	csp2ed
pli-tv-kd3:1.1.1	dr4.235	dr
pli-tv-kd3:1.1.1	mc4.203	mc
pli-tv-kd3:1.1.1	ms3V_818	ms
pli-tv-kd3:1.1.1	msdiv184	msdiv
pli-tv-kd3:1.1.1	ndp3.144	ndp
pli-tv-kd3:1.1.1	pts-cs1.1	pts-cs
pli-tv-kd3:1.1.1	pts-vp-en4.183	pts-vp-en
pli-tv-kd3:1.1.1	pts-vp-pli1.137	pts-vp-pli
pli-tv-kd3:1.1.1	sya4.271	sya
pli-tv-kd3:1.1.1	vri89.181	vri
pli-tv-kd3:1.2.1	pts-cs1.2	pts-cs
pli-tv-kd3:1.3.1	cck4.281	cck
pli-tv-kd3:1.3.1	ms3V_819	ms
pli-tv-kd3:1.3.1	pts-cs1.3	pts-cs
pli-tv-kd3:1.3.1	sya4.272	sya
pli-tv-kd3:2.1.1	pts-cs2.1	pts-cs
pli-tv-kd3:2.1.3	pts-vp-en4.184	pts-vp-en
pli-tv-kd3:2.2.1	dr4.236	dr
pli-tv-kd3:2.2.1	ms3V_820	ms
pli-tv-kd3:2.2.1	pts-cs2.2	pts-cs
pli-tv-kd3:3.1.1	bj3.348	bj
pli-tv-kd3:3.1.1	csp1ed3.193	csp1ed
pli-tv-kd3:3.1.1	csp2ed3.193	csp2ed
pli-tv-kd3:3.1.1	mc4.204	mc
pli-tv-kd3:3.1.1	ms3V_821	ms
pli-tv-kd3:3.1.1	msdiv185	msdiv
pli-tv-kd3:3.1.1	ndp3.145	ndp
pli-tv-kd3:3.1.1	pts-cs3.1	pts-cs
pli-tv-kd3:3.1.1	pts-vp-pli1.138	pts-vp-pli
pli-tv-kd3:3.1.1	vri89.182	vri
pli-tv-kd3:3.2.1	cck4.282	cck
pli-tv-kd3:3.2.1	ms3V_822	ms
pli-tv-kd3:3.2.1	pts-cs3.2	pts-cs
pli-tv-kd3:3.2.1	sya4.273	sya
pli-tv-kd3:4.1.1	dr4.237	dr
pli-tv-kd3:4.1.1	ms3V_823	ms
pli-tv-kd3:4.1.1	msdiv186	msdiv
pli-tv-kd3:4.1.1	pts-cs4.1	pts-cs
pli-tv-kd3:4.2.1	ms3V_824	ms
pli-tv-kd3:4.2.1	pts-cs4.2	pts-cs
pli-tv-kd3:4.2.1	pts-vp-en4.185	pts-vp-en
pli-tv-kd3:4.3.1	mc4.205	mc
pli-tv-kd3:4.3.1	ms3V_825	ms
pli-tv-kd3:4.3.1	pts-cs4.3	pts-cs
pli-tv-kd3:5.1.1	bj3.350	bj
pli-tv-kd3:5.1.1	cck4.283	cck
pli-tv-kd3:5.1.1	csp1ed3.194	csp1ed
pli-tv-kd3:5.1.1	csp2ed3.194	csp2ed
pli-tv-kd3:5.1.1	dr4.238	dr
pli-tv-kd3:5.1.1	ms3V_826	ms
pli-tv-kd3:5.1.1	msdiv187	msdiv
pli-tv-kd3:5.1.1	pts-cs5.1	pts-cs
pli-tv-kd3:5.1.1	pts-vp-pli1.139	pts-vp-pli
pli-tv-kd3:5.1.1	sya4.274	sya
pli-tv-kd3:5.1.1	vri89.183	vri
pli-tv-kd3:5.2.1	pts-cs5.2	pts-cs
pli-tv-kd3:5.3.1	pts-cs5.3	pts-cs
pli-tv-kd3:5.3.1	pts-vp-en4.186	pts-vp-en
pli-tv-kd3:5.3.4	cck4.284	cck
pli-tv-kd3:5.3.4	ms3V_827	ms
pli-tv-kd3:5.3.4	ndp3.146	ndp
pli-tv-kd3:5.4.1	pts-cs5.4	pts-cs
pli-tv-kd3:5.5.1	mc4.206	mc
pli-tv-kd3:5.5.1	ms3V_828	ms
pli-tv-kd3:5.5.1	msdiv188	msdiv
pli-tv-kd3:5.5.1	pts-cs5.5	pts-cs
pli-tv-kd3:5.5.1	sya4.275	sya
pli-tv-kd3:5.6.1	bj3.352	bj
pli-tv-kd3:5.6.1	csp1ed3.195	csp1ed
pli-tv-kd3:5.6.1	csp2ed3.195	csp2ed
pli-tv-kd3:5.6.1	dr4.239	dr
pli-tv-kd3:5.6.1	ms3V_829	ms
pli-tv-kd3:5.6.1	vri89.184	vri
pli-tv-kd3:5.6.15	pts-vp-pli1.140	pts-vp-pli
pli-tv-kd3:5.6.22	pts-vp-en4.187	pts-vp-en
pli-tv-kd3:5.7.1	cck4.285	cck
pli-tv-kd3:5.7.1	mc4.207	mc
pli-tv-kd3:5.7.1	ms3V_830	ms
pli-tv-kd3:5.7.1	pts-cs5.7	pts-cs
pli-tv-kd3:5.7.1	sya4.276	sya
pli-tv-kd3:5.8.1	cck4.286	cck
pli-tv-kd3:5.8.1	csp1ed3.196	csp1ed
pli-tv-kd3:5.8.1	csp2ed3.196	csp2ed
pli-tv-kd3:5.8.1	dr4.240	dr
pli-tv-kd3:5.8.1	ms3V_831	ms
pli-tv-kd3:5.8.1	ndp3.147	ndp
pli-tv-kd3:5.8.1	pts-cs5.8	pts-cs
pli-tv-kd3:5.8.1	sya4.277	sya
pli-tv-kd3:5.8.1	vri89.185	vri
pli-tv-kd3:5.9.1	bj3.354	bj
pli-tv-kd3:5.9.1	cck4.287	cck
pli-tv-kd3:5.9.1	dr4.241	dr
